### Enriched GO terms for convergently expressed genes in whole body samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.57126
GO:0043062	extracellular structure organization	0.57152
GO:0007312	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification	0.57186
GO:0030722	establishment of oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	0.57186
GO:0051663	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification	0.57186
GO:0007472	wing disc morphogenesis	0.57188
GO:0198738	cell-cell signaling by wnt	0.57218
GO:0030182	neuron differentiation	0.5726
GO:0007444	imaginal disc development	0.57269
GO:0050789	regulation of biological process	0.57354
GO:0043090	amino acid import	0.57432
GO:0022400	regulation of rhodopsin mediated signaling pathway	0.57535
GO:0010906	regulation of glucose metabolic process	0.57556
GO:0010675	regulation of cellular carbohydrate metabolic process	0.57556
GO:0007080	mitotic metaphase plate congression	0.57655
GO:0051310	metaphase plate congression	0.57655
GO:1902115	regulation of organelle assembly	0.57659
GO:0034314	Arp2/3 complex-mediated actin nucleation	0.57673
GO:0035070	salivary gland histolysis	0.57681
GO:0045880	positive regulation of smoothened signaling pathway	0.57752
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	0.5786
GO:0000413	protein peptidyl-prolyl isomerization	0.57863
GO:0018208	peptidyl-proline modification	0.57863
GO:0000038	very long-chain fatty acid metabolic process	0.5799
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	0.58077
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	0.58077
GO:0007098	centrosome cycle	0.58155
GO:0007420	brain development	0.58185
GO:0050680	negative regulation of epithelial cell proliferation	0.58187
GO:0050678	regulation of epithelial cell proliferation	0.58187
GO:0051053	negative regulation of DNA metabolic process	0.58203
GO:0014070	response to organic cyclic compound	0.58265
GO:0044839	cell cycle G2/M phase transition	0.58268
GO:0044260	cellular macromolecule metabolic process	0.58309
GO:0010970	transport along microtubule	0.58309
GO:0099111	microtubule-based transport	0.58309
GO:0007173	epidermal growth factor receptor signaling pathway	0.58366
GO:0038127	ERBB signaling pathway	0.58366
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.58377
GO:0044091	membrane biogenesis	0.5839
GO:0045313	rhabdomere membrane biogenesis	0.5839
GO:0007411	axon guidance	0.5842
GO:0044419	interspecies interaction between organisms	0.58433
GO:0044403	symbiosis; encompassing mutualism through parasitism	0.58433
GO:0045292	mRNA cis splicing; via spliceosome	0.58514
GO:0002252	immune effector process	0.58537
GO:0048589	developmental growth	0.58544
GO:0050806	positive regulation of synaptic transmission	0.58555
GO:0007267	cell-cell signaling	0.5858
GO:0002376	immune system process	0.58612
GO:0051093	negative regulation of developmental process	0.58625
GO:1903530	regulation of secretion by cell	0.58631
GO:0098662	inorganic cation transmembrane transport	0.58634
GO:0034504	protein localization to nucleus	0.58687
GO:0010508	positive regulation of autophagy	0.58711
GO:0042742	defense response to bacterium	0.58751
GO:0051299	centrosome separation	0.58803
GO:0071496	cellular response to external stimulus	0.58977
GO:0030162	regulation of proteolysis	0.58977
GO:0098754	detoxification	0.59032
GO:0000956	nuclear-transcribed mRNA catabolic process	0.59036
GO:0048639	positive regulation of developmental growth	0.59107
GO:0032502	developmental process	0.59107
GO:0051258	protein polymerization	0.59263
GO:0006783	heme biosynthetic process	0.59276
GO:0042168	heme metabolic process	0.59276
GO:0071704	organic substance metabolic process	0.59286
GO:0071772	response to BMP	0.59348
GO:0030705	cytoskeleton-dependent intracellular transport	0.59358
GO:0042592	homeostatic process	0.59478
GO:0019751	polyol metabolic process	0.59482
GO:0007088	regulation of mitotic nuclear division	0.59489
GO:0051783	regulation of nuclear division	0.59489
GO:0000902	cell morphogenesis	0.59539
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	0.59542
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.59565
GO:0043473	pigmentation	0.59573
GO:0000086	G2/M transition of mitotic cell cycle	0.59574
GO:0010389	regulation of G2/M transition of mitotic cell cycle	0.59574
GO:1902749	regulation of cell cycle G2/M phase transition	0.59574
GO:0070838	divalent metal ion transport	0.59576
GO:0072511	divalent inorganic cation transport	0.59576
GO:0043066	negative regulation of apoptotic process	0.59578
GO:0019932	second-messenger-mediated signaling	0.59601
GO:0035293	chitin-based larval cuticle pattern formation	0.59645
GO:0006164	purine nucleotide biosynthetic process	0.59687
GO:0007482	haltere development	0.59695
GO:0035216	haltere disc development	0.59695
GO:0007629	flight behavior	0.59731
GO:0048065	male courtship behavior; veined wing extension	0.59736
GO:0046777	protein autophosphorylation	0.59875
GO:0006839	mitochondrial transport	0.59884
GO:1904398	positive regulation of neuromuscular junction development	0.59926
GO:0045887	positive regulation of synaptic growth at neuromuscular junction	0.59926
GO:0035556	intracellular signal transduction	0.59941
GO:0006606	protein import into nucleus	0.59942
GO:0051170	nuclear import	0.59942
GO:1902593	single-organism nuclear import	0.59942
GO:0044744	protein targeting to nucleus	0.59942
GO:0043269	regulation of ion transport	0.60043
GO:0006900	membrane budding	0.60053
GO:0035017	cuticle pattern formation	0.60053
GO:0051493	regulation of cytoskeleton organization	0.60101
GO:0048729	tissue morphogenesis	0.60253
GO:0061382	Malpighian tubule tip cell differentiation	0.60255
GO:0048608	reproductive structure development	0.60301
GO:0061458	reproductive system development	0.60301
GO:0031329	regulation of cellular catabolic process	0.60306
GO:0055072	iron ion homeostasis	0.60339
GO:0009894	regulation of catabolic process	0.60346
GO:0035153	epithelial cell type specification; open tracheal system	0.60364
GO:0048082	regulation of adult chitin-containing cuticle pigmentation	0.60387
GO:0060810	intracellular mRNA localization involved in pattern specification process	0.60465
GO:0006323	DNA packaging	0.60628
GO:0046596	regulation of viral entry into host cell	0.60684
GO:0046598	positive regulation of viral entry into host cell	0.60684
GO:0007099	centriole replication	0.60782
GO:0098534	centriole assembly	0.60782
GO:0090162	establishment of epithelial cell polarity	0.60834
GO:0016310	phosphorylation	0.60846
GO:0050793	regulation of developmental process	0.60871
GO:0043388	positive regulation of DNA binding	0.60908
GO:0051099	positive regulation of binding	0.60908
GO:0008037	cell recognition	0.61169
GO:0008038	neuron recognition	0.61169
GO:0061564	axon development	0.61185
GO:0008344	adult locomotory behavior	0.6123
GO:0050776	regulation of immune response	0.61233
GO:0002791	regulation of peptide secretion	0.61257
GO:0009744	response to sucrose	0.61301
GO:0034285	response to disaccharide	0.61301
GO:0046599	regulation of centriole replication	0.61304
GO:0044767	single-organism developmental process	0.61319
GO:0006665	sphingolipid metabolic process	0.61378
GO:0006109	regulation of carbohydrate metabolic process	0.6139
GO:0051186	cofactor metabolic process	0.61419
GO:0007365	periodic partitioning	0.61467
GO:0035215	genital disc development	0.61584
GO:1905269	positive regulation of chromatin organization	0.6178
GO:0055092	sterol homeostasis	0.61806
GO:0006644	phospholipid metabolic process	0.61882
GO:0045570	regulation of imaginal disc growth	0.61935
GO:0061327	anterior Malpighian tubule development	0.62087
GO:1903034	regulation of response to wounding	0.6213
GO:0035107	appendage morphogenesis	0.62231
GO:0045087	innate immune response	0.62232
GO:1903046	meiotic cell cycle process	0.62232
GO:0031122	cytoplasmic microtubule organization	0.62237
GO:0009653	anatomical structure morphogenesis	0.62311
GO:0046474	glycerophospholipid biosynthetic process	0.62431
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.6245
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.6245
GO:0042551	neuron maturation	0.62519
GO:0016322	neuron remodeling	0.62519
GO:0008219	cell death	0.62542
GO:0046822	regulation of nucleocytoplasmic transport	0.62555
GO:0045862	positive regulation of proteolysis	0.62573
GO:0045938	positive regulation of circadian sleep/wake cycle; sleep	0.62641
GO:0006749	glutathione metabolic process	0.62654
GO:2000425	regulation of apoptotic cell clearance	0.62686
GO:2000427	positive regulation of apoptotic cell clearance	0.62686
GO:0045451	pole plasm oskar mRNA localization	0.62819
GO:0048138	germ-line cyst encapsulation	0.6284
GO:0038202	TORC1 signaling	0.62912
GO:0060071	Wnt signaling pathway; planar cell polarity pathway	0.62919
GO:0035567	non-canonical Wnt signaling pathway	0.62919
GO:0008406	gonad development	0.62936
GO:0045137	development of primary sexual characteristics	0.62936
GO:0033206	meiotic cytokinesis	0.62943
GO:0016330	second mitotic wave involved in compound eye morphogenesis	0.62974
GO:0048736	appendage development	0.63082
GO:0009617	response to bacterium	0.63116
GO:0060811	intracellular mRNA localization involved in anterior/posterior axis specification	0.63154
GO:0035071	salivary gland cell autophagic cell death	0.63168
GO:0048102	autophagic cell death	0.63168
GO:0048731	system development	0.63201
GO:0050794	regulation of cellular process	0.63367
GO:0060628	regulation of ER to Golgi vesicle-mediated transport	0.63381
GO:0000209	protein polyubiquitination	0.63425
GO:0045165	cell fate commitment	0.63425
GO:0035210	prepupal development	0.63455
GO:0030154	cell differentiation	0.63458
GO:0045317	equator specification	0.63462
GO:0044085	cellular component biogenesis	0.63475
GO:0009060	aerobic respiration	0.63492
GO:0007564	regulation of chitin-based cuticle tanning	0.63506
GO:0008045	motor neuron axon guidance	0.63534
GO:0048588	developmental cell growth	0.63584
GO:0042743	hydrogen peroxide metabolic process	0.63609
GO:0044282	small molecule catabolic process	0.63629
GO:0045926	negative regulation of growth	0.63708
GO:1902882	regulation of response to oxidative stress	0.63736
GO:0030808	regulation of nucleotide biosynthetic process	0.63772
GO:1900371	regulation of purine nucleotide biosynthetic process	0.63772
GO:0006936	muscle contraction	0.63774
GO:0032507	maintenance of protein location in cell	0.63823
GO:0044249	cellular biosynthetic process	0.63823
GO:0002121	inter-male aggressive behavior	0.63889
GO:0051046	regulation of secretion	0.63889
GO:0035148	tube formation	0.64029
GO:0010562	positive regulation of phosphorus metabolic process	0.64094
GO:0045937	positive regulation of phosphate metabolic process	0.64094
GO:1903429	regulation of cell maturation	0.64117
GO:0035019	somatic stem cell population maintenance	0.64147
GO:0048060	negative gravitaxis	0.64168
GO:0035172	hemocyte proliferation	0.64215
GO:0016226	iron-sulfur cluster assembly	0.64223
GO:0031163	metallo-sulfur cluster assembly	0.64223
GO:0030716	oocyte fate determination	0.64236
GO:0030706	germarium-derived oocyte differentiation	0.64236
GO:0033674	positive regulation of kinase activity	0.6437
GO:0051347	positive regulation of transferase activity	0.6437
GO:0015766	disaccharide transport	0.64382
GO:0015771	trehalose transport	0.64382
GO:0015772	oligosaccharide transport	0.64382
GO:0000959	mitochondrial RNA metabolic process	0.644
GO:0070584	mitochondrion morphogenesis	0.644
GO:0048085	adult chitin-containing cuticle pigmentation	0.64496
GO:1902531	regulation of intracellular signal transduction	0.64558
GO:0045807	positive regulation of endocytosis	0.64598
GO:0030497	fatty acid elongation	0.6469
GO:0042810	pheromone metabolic process	0.6469
GO:0042811	pheromone biosynthetic process	0.6469
GO:0010996	response to auditory stimulus	0.64702
GO:0030237	female sex determination	0.64707
GO:0019433	triglyceride catabolic process	0.6476
GO:0046461	neutral lipid catabolic process	0.6476
GO:0046464	acylglycerol catabolic process	0.6476
GO:0042048	olfactory behavior	0.64813
GO:0045840	positive regulation of mitotic nuclear division	0.64993
GO:0051785	positive regulation of nuclear division	0.64993
GO:0051726	regulation of cell cycle	0.65015
GO:0034613	cellular protein localization	0.65039
GO:0000212	meiotic spindle organization	0.65134
GO:0006754	ATP biosynthetic process	0.65144
GO:0008088	axo-dendritic transport	0.6521
GO:0035114	imaginal disc-derived appendage morphogenesis	0.65231
GO:0007292	female gamete generation	0.65255
GO:0007398	ectoderm development	0.65302
GO:0042446	hormone biosynthetic process	0.65317
GO:0010454	negative regulation of cell fate commitment	0.65373
GO:0060322	head development	0.65378
GO:0023052	signaling	0.65394
GO:0044700	single organism signaling	0.65394
GO:1905879	regulation of oogenesis	0.65395
GO:0035239	tube morphogenesis	0.65397
GO:0051574	positive regulation of histone H3-K9 methylation	0.65414
GO:0031401	positive regulation of protein modification process	0.65424
GO:1900424	regulation of defense response to bacterium	0.65447
GO:0009790	embryo development	0.65457
GO:0007154	cell communication	0.65542
GO:0007260	tyrosine phosphorylation of STAT protein	0.65554
GO:0007262	STAT protein import into nucleus	0.65554
GO:0032459	regulation of protein oligomerization	0.65554
GO:0010823	negative regulation of mitochondrion organization	0.65576
GO:0008333	endosome to lysosome transport	0.65642
GO:0008202	steroid metabolic process	0.65655
GO:0006816	calcium ion transport	0.65719
GO:0016242	negative regulation of macroautophagy	0.65754
GO:0040007	growth	0.6577
GO:0034614	cellular response to reactive oxygen species	0.65774
GO:0072375	medium-term memory	0.65792
GO:0010817	regulation of hormone levels	0.65809
GO:0030001	metal ion transport	0.65819
GO:0006342	chromatin silencing	0.65831
GO:0045814	negative regulation of gene expression; epigenetic	0.65831
GO:0002793	positive regulation of peptide secretion	0.65843
GO:0045088	regulation of innate immune response	0.65851
GO:0001666	response to hypoxia	0.65857
GO:0036293	response to decreased oxygen levels	0.65857
GO:0007135	meiosis II	0.65901
GO:0008154	actin polymerization or depolymerization	0.65938
GO:0045465	R8 cell differentiation	0.65951
GO:0035329	hippo signaling	0.65951
GO:0006612	protein targeting to membrane	0.65957
GO:0007560	imaginal disc morphogenesis	0.66101
GO:0048563	post-embryonic animal organ morphogenesis	0.66101
GO:0048737	imaginal disc-derived appendage development	0.6617
GO:0035315	hair cell differentiation	0.66233
GO:0035316	non-sensory hair organization	0.66233
GO:0035317	imaginal disc-derived wing hair organization	0.66233
GO:0002764	immune response-regulating signaling pathway	0.66251
GO:0006625	protein targeting to peroxisome	0.66332
GO:0016558	protein import into peroxisome matrix	0.66332
GO:0043574	peroxisomal transport	0.66332
GO:0072662	protein localization to peroxisome	0.66332
GO:0072663	establishment of protein localization to peroxisome	0.66332
GO:0007593	chitin-based cuticle sclerotization	0.66355
GO:0046621	negative regulation of organ growth	0.66375
GO:0006605	protein targeting	0.66386
GO:0007033	vacuole organization	0.66397
GO:0007417	central nervous system development	0.66414
GO:1903364	positive regulation of cellular protein catabolic process	0.6642
GO:0035194	posttranscriptional gene silencing by RNA	0.66451
GO:0016441	posttranscriptional gene silencing	0.66451
GO:0051259	protein oligomerization	0.666
GO:0045089	positive regulation of innate immune response	0.66621
GO:0035195	gene silencing by miRNA	0.66697
GO:0045786	negative regulation of cell cycle	0.66748
GO:0007030	Golgi organization	0.66788
GO:0007029	endoplasmic reticulum organization	0.66805
GO:0051651	maintenance of location in cell	0.66809
GO:0045185	maintenance of protein location	0.66809
GO:0051129	negative regulation of cellular component organization	0.66853
GO:0071684	organism emergence from protective structure	0.66872
GO:0032956	regulation of actin cytoskeleton organization	0.66889
GO:0032970	regulation of actin filament-based process	0.66889
GO:0071103	DNA conformation change	0.66939
GO:0007520	myoblast fusion	0.66998
GO:0006949	syncytium formation	0.66998
GO:0000768	syncytium formation by plasma membrane fusion	0.66998
GO:0050832	defense response to fungus	0.67018
GO:0007498	mesoderm development	0.67053
GO:0044242	cellular lipid catabolic process	0.67071
GO:0045116	protein neddylation	0.67087
GO:0007062	sister chromatid cohesion	0.67099
GO:0051098	regulation of binding	0.67147
GO:0031398	positive regulation of protein ubiquitination	0.67155
GO:1904892	regulation of STAT cascade	0.67174
GO:0046425	regulation of JAK-STAT cascade	0.67174
GO:0008595	anterior/posterior axis specification; embryo	0.67189
GO:0007351	tripartite regional subdivision	0.67189
GO:0006650	glycerophospholipid metabolic process	0.67247
GO:0007548	sex differentiation	0.67302
GO:0001764	neuron migration	0.67319
GO:0019395	fatty acid oxidation	0.67361
GO:0006099	tricarboxylic acid cycle	0.67476
GO:0006101	citrate metabolic process	0.67476
GO:0072350	tricarboxylic acid metabolic process	0.67476
GO:0009913	epidermal cell differentiation	0.6749
GO:0006970	response to osmotic stress	0.6751
GO:0072348	sulfur compound transport	0.67559
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.67562
GO:0031047	gene silencing by RNA	0.67593
GO:0070647	protein modification by small protein conjugation or removal	0.67626
GO:0009950	dorsal/ventral axis specification	0.67665
GO:0001737	establishment of imaginal disc-derived wing hair orientation	0.67689
GO:0007126	meiotic nuclear division	0.67719
GO:0045833	negative regulation of lipid metabolic process	0.67774
GO:0043525	positive regulation of neuron apoptotic process	0.67823
GO:0003402	planar cell polarity pathway involved in axis elongation	0.67838
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.6785
GO:0035120	post-embryonic appendage morphogenesis	0.6786
GO:0003400	regulation of COPII vesicle coating	0.67914
GO:0048207	vesicle targeting; rough ER to cis-Golgi	0.67914
GO:0048208	COPII vesicle coating	0.67914
GO:0090113	regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis	0.67914
GO:0042493	response to drug	0.67971
GO:0007614	short-term memory	0.68081
GO:0000266	mitochondrial fission	0.68088
GO:0010822	positive regulation of mitochondrion organization	0.68088
GO:0090140	regulation of mitochondrial fission	0.68088
GO:0009631	cold acclimation	0.68112
GO:0044283	small molecule biosynthetic process	0.68142
GO:0031507	heterochromatin assembly	0.68238
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	0.68268
GO:1901186	positive regulation of ERBB signaling pathway	0.68268
GO:0045168	cell-cell signaling involved in cell fate commitment	0.68286
GO:0046331	lateral inhibition	0.68286
GO:0006626	protein targeting to mitochondrion	0.683
GO:0050766	positive regulation of phagocytosis	0.683
GO:0070585	protein localization to mitochondrion	0.683
GO:0072655	establishment of protein localization to mitochondrion	0.683
GO:0019368	fatty acid elongation; unsaturated fatty acid	0.6832
GO:0042759	long-chain fatty acid biosynthetic process	0.6832
GO:0042761	very long-chain fatty acid biosynthetic process	0.6832
GO:0035285	appendage segmentation	0.68336
GO:0036011	imaginal disc-derived leg segmentation	0.68336
GO:0032465	regulation of cytokinesis	0.68373
GO:0051193	regulation of cofactor metabolic process	0.6848
GO:0051196	regulation of coenzyme metabolic process	0.6848
GO:0007252	I-kappaB phosphorylation	0.6848
GO:0006110	regulation of glycolytic process	0.6848
GO:0044331	cell-cell adhesion mediated by cadherin	0.6848
GO:0044093	positive regulation of molecular function	0.68493
GO:0032527	protein exit from endoplasmic reticulum	0.6852
GO:0070861	regulation of protein exit from endoplasmic reticulum	0.6852
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	0.6852
GO:0002759	regulation of antimicrobial humoral response	0.68604
GO:0002920	regulation of humoral immune response	0.68604
GO:1903047	mitotic cell cycle process	0.68744
GO:1901215	negative regulation of neuron death	0.68747
GO:0048477	oogenesis	0.68794
GO:1900407	regulation of cellular response to oxidative stress	0.68803
GO:0048285	organelle fission	0.6889
GO:0090288	negative regulation of cellular response to growth factor stimulus	0.68935
GO:0008064	regulation of actin polymerization or depolymerization	0.69014
GO:0030832	regulation of actin filament length	0.69014
GO:0007293	germarium-derived egg chamber formation	0.69208
GO:0045930	negative regulation of mitotic cell cycle	0.69248
GO:0046503	glycerolipid catabolic process	0.69265
GO:0009152	purine ribonucleotide biosynthetic process	0.69288
GO:0010507	negative regulation of autophagy	0.69301
GO:0044271	cellular nitrogen compound biosynthetic process	0.69304
GO:0070887	cellular response to chemical stimulus	0.69473
GO:0032501	multicellular organismal process	0.69513
GO:0002009	morphogenesis of an epithelium	0.69514
GO:0051047	positive regulation of secretion	0.69565
GO:1901659	glycosyl compound biosynthetic process	0.69608
GO:0031063	regulation of histone deacetylation	0.69702
GO:0031065	positive regulation of histone deacetylation	0.69702
GO:0090311	regulation of protein deacetylation	0.69702
GO:0090312	positive regulation of protein deacetylation	0.69702
GO:0007167	enzyme linked receptor protein signaling pathway	0.69729
GO:0008643	carbohydrate transport	0.69735
GO:0007094	mitotic spindle assembly checkpoint	0.69782
GO:0031577	spindle checkpoint	0.69782
GO:0071173	spindle assembly checkpoint	0.69782
GO:0071174	mitotic spindle checkpoint	0.69782
GO:0016042	lipid catabolic process	0.69854
GO:0007606	sensory perception of chemical stimulus	0.69873
GO:0046579	positive regulation of Ras protein signal transduction	0.69886
GO:0051057	positive regulation of small GTPase mediated signal transduction	0.69886
GO:0070371	ERK1 and ERK2 cascade	0.69886
GO:0070372	regulation of ERK1 and ERK2 cascade	0.69886
GO:0042219	cellular modified amino acid catabolic process	0.6996
GO:0051235	maintenance of location	0.70024
GO:0009948	anterior/posterior axis specification	0.70209
GO:0016032	viral process	0.70221
GO:0044764	multi-organism cellular process	0.70221
GO:0008543	fibroblast growth factor receptor signaling pathway	0.70289
GO:0044344	cellular response to fibroblast growth factor stimulus	0.70289
GO:0051865	protein autoubiquitination	0.70289
GO:0071774	response to fibroblast growth factor	0.70289
GO:0007095	mitotic G2 DNA damage checkpoint	0.70352
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	0.70352
GO:0031572	G2 DNA damage checkpoint	0.70352
GO:0044818	mitotic G2/M transition checkpoint	0.70352
GO:1902750	negative regulation of cell cycle G2/M phase transition	0.70352
GO:0006865	amino acid transport	0.70354
GO:0007419	ventral cord development	0.70364
GO:0030536	larval feeding behavior	0.70367
GO:0007553	regulation of ecdysteroid metabolic process	0.70395
GO:1902284	neuron projection extension involved in neuron projection guidance	0.70395
GO:0048846	axon extension involved in axon guidance	0.70395
GO:0019218	regulation of steroid metabolic process	0.70395
GO:0060964	regulation of gene silencing by miRNA	0.70421
GO:0007221	positive regulation of transcription of Notch receptor target	0.70425
GO:0055076	transition metal ion homeostasis	0.70489
GO:0006955	immune response	0.70537
GO:0031023	microtubule organizing center organization	0.70642
GO:0006694	steroid biosynthetic process	0.70645
GO:0007224	smoothened signaling pathway	0.70679
GO:0045665	negative regulation of neuron differentiation	0.707
GO:0061085	regulation of histone H3-K27 methylation	0.70749
GO:0070734	histone H3-K27 methylation	0.70749
GO:0019101	female somatic sex determination	0.70752
GO:0006875	cellular metal ion homeostasis	0.70882
GO:0007474	imaginal disc-derived wing vein specification	0.70962
GO:0035159	regulation of tube length; open tracheal system	0.70964
GO:0033962	cytoplasmic mRNA processing body assembly	0.70976
GO:0006986	response to unfolded protein	0.70996
GO:0034620	cellular response to unfolded protein	0.70996
GO:0080090	regulation of primary metabolic process	0.71005
GO:0048869	cellular developmental process	0.71025
GO:0007399	nervous system development	0.71059
GO:1901576	organic substance biosynthetic process	0.71069
GO:0048856	anatomical structure development	0.71173
GO:0007112	male meiosis cytokinesis	0.71184
GO:0051297	centrosome organization	0.71365
GO:0035265	organ growth	0.7137
GO:1902589	single-organism organelle organization	0.71373
GO:0050829	defense response to Gram-negative bacterium	0.71373
GO:0051302	regulation of cell division	0.71426
GO:0045448	mitotic cell cycle; embryonic	0.7148
GO:0070588	calcium ion transmembrane transport	0.7148
GO:0044708	single-organism behavior	0.71594
GO:0000280	nuclear division	0.71597
GO:0043277	apoptotic cell clearance	0.71728
GO:0043954	cellular component maintenance	0.71742
GO:0009057	macromolecule catabolic process	0.71809
GO:0007610	behavior	0.71866
GO:0010824	regulation of centrosome duplication	0.71869
GO:0046605	regulation of centrosome cycle	0.71869
GO:0045977	positive regulation of mitotic cell cycle; embryonic	0.71874
GO:0044773	mitotic DNA damage checkpoint	0.72095
GO:0044774	mitotic DNA integrity checkpoint	0.72095
GO:0015980	energy derivation by oxidation of organic compounds	0.72114
GO:0042060	wound healing	0.72145
GO:0010498	proteasomal protein catabolic process	0.72157
GO:0007436	larval salivary gland morphogenesis	0.72169
GO:0006959	humoral immune response	0.72199
GO:0009794	regulation of mitotic cell cycle; embryonic	0.72251
GO:0001934	positive regulation of protein phosphorylation	0.7227
GO:0000070	mitotic sister chromatid segregation	0.72307
GO:0007317	regulation of pole plasm oskar mRNA localization	0.72436
GO:0060281	regulation of oocyte development	0.72436
GO:1902875	regulation of embryonic pattern specification	0.72436
GO:1904580	regulation of intracellular mRNA localization	0.72436
GO:0007259	JAK-STAT cascade	0.72461
GO:0097696	STAT cascade	0.72461
GO:0031056	regulation of histone modification	0.72512
GO:0042992	negative regulation of transcription factor import into nucleus	0.72562
GO:0042994	cytoplasmic sequestering of transcription factor	0.72562
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	0.72602
GO:0030382	sperm mitochondrion organization	0.72602
GO:0090141	positive regulation of mitochondrial fission	0.72602
GO:1903146	regulation of mitophagy	0.72614
GO:0044057	regulation of system process	0.72643
GO:0044765	single-organism transport	0.7265
GO:0005975	carbohydrate metabolic process	0.72684
GO:0023056	positive regulation of signaling	0.72716
GO:0010647	positive regulation of cell communication	0.72716
GO:0002221	pattern recognition receptor signaling pathway	0.72753
GO:0002224	toll-like receptor signaling pathway	0.72753
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	0.72753
GO:0010721	negative regulation of cell development	0.72772
GO:0010629	negative regulation of gene expression	0.72841
GO:0007165	signal transduction	0.72853
GO:0002218	activation of innate immune response	0.72864
GO:0002253	activation of immune response	0.72864
GO:0002757	immune response-activating signal transduction	0.72864
GO:0002758	innate immune response-activating signal transduction	0.72864
GO:0055070	copper ion homeostasis	0.72904
GO:0006732	coenzyme metabolic process	0.72928
GO:0046887	positive regulation of hormone secretion	0.72956
GO:0090277	positive regulation of peptide hormone secretion	0.72956
GO:0006778	porphyrin-containing compound metabolic process	0.72988
GO:0006779	porphyrin-containing compound biosynthetic process	0.72988
GO:0034248	regulation of cellular amide metabolic process	0.73084
GO:0019222	regulation of metabolic process	0.73105
GO:0048864	stem cell development	0.73121
GO:0034622	cellular macromolecular complex assembly	0.73177
GO:0033046	negative regulation of sister chromatid segregation	0.73183
GO:0051985	negative regulation of chromosome segregation	0.73183
GO:0007440	foregut morphogenesis	0.73197
GO:0007400	neuroblast fate determination	0.73197
GO:0014017	neuroblast fate commitment	0.73197
GO:0009058	biosynthetic process	0.73262
GO:0061355	Wnt protein secretion	0.73273
GO:0061356	regulation of Wnt protein secretion	0.73273
GO:0061357	positive regulation of Wnt protein secretion	0.73273
GO:0009056	catabolic process	0.73309
GO:0030717	karyosome formation	0.73439
GO:0032874	positive regulation of stress-activated MAPK cascade	0.73454
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	0.73454
GO:0045571	negative regulation of imaginal disc growth	0.73472
GO:0070482	response to oxygen levels	0.73528
GO:0006631	fatty acid metabolic process	0.73722
GO:0045752	positive regulation of Toll signaling pathway	0.738
GO:0007140	male meiosis	0.73831
GO:0046486	glycerolipid metabolic process	0.73879
GO:0046847	filopodium assembly	0.73908
GO:0007316	pole plasm RNA localization	0.73933
GO:0009163	nucleoside biosynthetic process	0.73949
GO:0042455	ribonucleoside biosynthetic process	0.73949
GO:0043255	regulation of carbohydrate biosynthetic process	0.74018
GO:0019752	carboxylic acid metabolic process	0.74039
GO:0051716	cellular response to stimulus	0.74078
GO:0042417	dopamine metabolic process	0.74103
GO:0019439	aromatic compound catabolic process	0.74165
GO:1901699	cellular response to nitrogen compound	0.74191
GO:1902578	single-organism localization	0.74253
GO:1990709	presynaptic active zone organization	0.74272
GO:0006066	alcohol metabolic process	0.74288
GO:0042278	purine nucleoside metabolic process	0.74387
GO:0046128	purine ribonucleoside metabolic process	0.74387
GO:0006376	mRNA splice site selection	0.74497
GO:0016569	covalent chromatin modification	0.74524
GO:0016570	histone modification	0.74524
GO:0046824	positive regulation of nucleocytoplasmic transport	0.74546
GO:0045454	cell redox homeostasis	0.74564
GO:0007613	memory	0.74568
GO:0070920	regulation of production of small RNA involved in gene silencing by RNA	0.74668
GO:0006403	RNA localization	0.74712
GO:0043170	macromolecule metabolic process	0.74776
GO:0048468	cell development	0.74817
GO:0034121	regulation of toll-like receptor signaling pathway	0.74841
GO:0034123	positive regulation of toll-like receptor signaling pathway	0.74841
GO:0034124	regulation of MyD88-dependent toll-like receptor signaling pathway	0.74841
GO:0034126	positive regulation of MyD88-dependent toll-like receptor signaling pathway	0.74841
GO:0051220	cytoplasmic sequestering of protein	0.74842
