### Enriched GO terms for convergently expressed genes in reproductive tract samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:0071826	ribonucleoprotein complex subunit organization	0.60145
GO:0007391	dorsal closure	0.60173
GO:0031937	positive regulation of chromatin silencing	0.60205
GO:0043967	histone H4 acetylation	0.60219
GO:0016246	RNA interference	0.60231
GO:0042048	olfactory behavior	0.60239
GO:0060074	synapse maturation	0.60275
GO:0040019	positive regulation of embryonic development	0.60275
GO:0008592	regulation of Toll signaling pathway	0.60275
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	0.60295
GO:0002440	production of molecular mediator of immune response	0.60295
GO:0002775	antimicrobial peptide production	0.60295
GO:0007435	salivary gland morphogenesis	0.60314
GO:0022612	gland morphogenesis	0.60314
GO:1903053	regulation of extracellular matrix organization	0.60337
GO:0090141	positive regulation of mitochondrial fission	0.60384
GO:0009896	positive regulation of catabolic process	0.60425
GO:0045478	fusome organization	0.60537
GO:0001895	retina homeostasis	0.60582
GO:0016333	morphogenesis of follicular epithelium	0.60723
GO:0035148	tube formation	0.60747
GO:1990138	neuron projection extension	0.60902
GO:0006304	DNA modification	0.60912
GO:0006305	DNA alkylation	0.60912
GO:0006306	DNA methylation	0.60912
GO:0006348	chromatin silencing at telomere	0.60912
GO:0030702	chromatin silencing at centromere	0.60912
GO:0044728	DNA methylation or demethylation	0.60912
GO:0043470	regulation of carbohydrate catabolic process	0.60939
GO:0007041	lysosomal transport	0.61023
GO:0007606	sensory perception of chemical stimulus	0.61028
GO:0048167	regulation of synaptic plasticity	0.61081
GO:0032368	regulation of lipid transport	0.61196
GO:0046578	regulation of Ras protein signal transduction	0.6124
GO:0051056	regulation of small GTPase mediated signal transduction	0.6124
GO:0030518	intracellular steroid hormone receptor signaling pathway	0.61397
GO:0035076	ecdysone receptor-mediated signaling pathway	0.61397
GO:0043062	extracellular structure organization	0.61403
GO:0001101	response to acid chemical	0.61519
GO:0050790	regulation of catalytic activity	0.61525
GO:0015988	energy coupled proton transmembrane transport; against electrochemical gradient	0.6158
GO:0015991	ATP hydrolysis coupled proton transport	0.6158
GO:0090662	ATP hydrolysis coupled transmembrane transport	0.6158
GO:0099131	ATP hydrolysis coupled ion transmembrane transport	0.6158
GO:0099132	ATP hydrolysis coupled cation transmembrane transport	0.6158
GO:0045088	regulation of innate immune response	0.6171
GO:0045747	positive regulation of Notch signaling pathway	0.61768
GO:0009084	glutamine family amino acid biosynthetic process	0.61929
GO:0051495	positive regulation of cytoskeleton organization	0.61933
GO:0022411	cellular component disassembly	0.62046
GO:0050778	positive regulation of immune response	0.62205
GO:0050803	regulation of synapse structure or activity	0.62235
GO:0032535	regulation of cellular component size	0.62306
GO:0030203	glycosaminoglycan metabolic process	0.6235
GO:0007625	grooming behavior	0.62357
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0.62421
GO:0044744	protein targeting to nucleus	0.6244
GO:1902593	single-organism nuclear import	0.6244
GO:0051170	nuclear import	0.6244
GO:0006606	protein import into nucleus	0.6244
GO:0006508	proteolysis	0.62502
GO:0050808	synapse organization	0.62669
GO:0040014	regulation of multicellular organism growth	0.62722
GO:0032011	ARF protein signal transduction	0.62792
GO:0060180	female mating behavior	0.62792
GO:0034121	regulation of toll-like receptor signaling pathway	0.62894
GO:0034123	positive regulation of toll-like receptor signaling pathway	0.62894
GO:0034124	regulation of MyD88-dependent toll-like receptor signaling pathway	0.62894
GO:0034126	positive regulation of MyD88-dependent toll-like receptor signaling pathway	0.62894
GO:0072359	circulatory system development	0.62916
GO:0007507	heart development	0.62916
GO:0006140	regulation of nucleotide metabolic process	0.62971
GO:0019932	second-messenger-mediated signaling	0.62971
GO:0045571	negative regulation of imaginal disc growth	0.62971
GO:1900542	regulation of purine nucleotide metabolic process	0.62971
GO:0040013	negative regulation of locomotion	0.62995
GO:0043901	negative regulation of multi-organism process	0.63005
GO:0009411	response to UV	0.63094
GO:0048639	positive regulation of developmental growth	0.63095
GO:0009308	amine metabolic process	0.63141
GO:0044106	cellular amine metabolic process	0.63141
GO:0043506	regulation of JUN kinase activity	0.63199
GO:0031344	regulation of cell projection organization	0.63263
GO:0031401	positive regulation of protein modification process	0.63273
GO:0071168	protein localization to chromatin	0.63283
GO:1902692	regulation of neuroblast proliferation	0.63329
GO:2000177	regulation of neural precursor cell proliferation	0.63329
GO:0090162	establishment of epithelial cell polarity	0.63329
GO:0051028	mRNA transport	0.63357
GO:0051493	regulation of cytoskeleton organization	0.63419
GO:0007034	vacuolar transport	0.63484
GO:0051491	positive regulation of filopodium assembly	0.63496
GO:0042990	regulation of transcription factor import into nucleus	0.63564
GO:0042991	transcription factor import into nucleus	0.63564
GO:0044273	sulfur compound catabolic process	0.6358
GO:0050776	regulation of immune response	0.63608
GO:0006367	transcription initiation from RNA polymerase II promoter	0.63653
GO:0006352	DNA-templated transcription; initiation	0.63653
GO:0006778	porphyrin-containing compound metabolic process	0.63707
GO:0006779	porphyrin-containing compound biosynthetic process	0.63707
GO:0048542	lymph gland development	0.63715
GO:0045860	positive regulation of protein kinase activity	0.63761
GO:0051346	negative regulation of hydrolase activity	0.63805
GO:1903034	regulation of response to wounding	0.63868
GO:0033627	cell adhesion mediated by integrin	0.63967
GO:0046700	heterocycle catabolic process	0.64065
GO:0044770	cell cycle phase transition	0.64072
GO:0002118	aggressive behavior	0.64079
GO:0051705	multi-organism behavior	0.64079
GO:0016485	protein processing	0.6409
GO:0051054	positive regulation of DNA metabolic process	0.6416
GO:0044782	cilium organization	0.64258
GO:0060271	cilium assembly	0.64258
GO:0007539	primary sex determination; soma	0.64271
GO:0007294	germarium-derived oocyte fate determination	0.64276
GO:0090068	positive regulation of cell cycle process	0.64338
GO:1901989	positive regulation of cell cycle phase transition	0.64338
GO:1901992	positive regulation of mitotic cell cycle phase transition	0.64338
GO:0071711	basement membrane organization	0.64433
GO:0035212	cell competition in a multicellular organism	0.64459
GO:0008544	epidermis development	0.64474
GO:0045977	positive regulation of mitotic cell cycle; embryonic	0.64508
GO:0046664	dorsal closure; amnioserosa morphology change	0.64543
GO:0042766	nucleosome mobilization	0.64587
GO:0016584	nucleosome positioning	0.64594
GO:0045879	negative regulation of smoothened signaling pathway	0.64609
GO:0031440	regulation of mRNA 3'-end processing	0.64746
GO:0044772	mitotic cell cycle phase transition	0.64796
GO:0060538	skeletal muscle organ development	0.64797
GO:0048142	germarium-derived cystoblast division	0.64882
GO:0072553	terminal button organization	0.64958
GO:0043407	negative regulation of MAP kinase activity	0.64971
GO:0071901	negative regulation of protein serine/threonine kinase activity	0.64971
GO:0002221	pattern recognition receptor signaling pathway	0.65028
GO:0002224	toll-like receptor signaling pathway	0.65028
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	0.65028
GO:0048867	stem cell fate determination	0.65044
GO:0007286	spermatid development	0.65061
GO:0043038	amino acid activation	0.65125
GO:0043039	tRNA aminoacylation	0.65125
GO:0006418	tRNA aminoacylation for protein translation	0.65125
GO:0009966	regulation of signal transduction	0.65166
GO:0007528	neuromuscular junction development	0.65189
GO:0016545	male courtship behavior; veined wing vibration	0.6519
GO:0045433	male courtship behavior; veined wing generated song production	0.6519
GO:0016051	carbohydrate biosynthetic process	0.65307
GO:0001738	morphogenesis of a polarized epithelium	0.65457
GO:0007035	vacuolar acidification	0.65479
GO:0007076	mitotic chromosome condensation	0.65483
GO:0009968	negative regulation of signal transduction	0.65505
GO:0050921	positive regulation of chemotaxis	0.65546
GO:1902669	positive regulation of axon guidance	0.65546
GO:0008078	mesodermal cell migration	0.65602
GO:0009953	dorsal/ventral pattern formation	0.65621
GO:0065009	regulation of molecular function	0.65644
GO:0046671	negative regulation of retinal cell programmed cell death	0.65663
GO:0046673	negative regulation of compound eye retinal cell programmed cell death	0.65663
GO:0060964	regulation of gene silencing by miRNA	0.65731
GO:0035296	regulation of tube diameter	0.65763
GO:0006626	protein targeting to mitochondrion	0.65771
GO:0070585	protein localization to mitochondrion	0.65771
GO:0072655	establishment of protein localization to mitochondrion	0.65771
GO:0071559	response to transforming growth factor beta	0.6579
GO:0071560	cellular response to transforming growth factor beta stimulus	0.6579
GO:0072091	regulation of stem cell proliferation	0.65794
GO:0034334	adherens junction maintenance	0.65895
GO:0046824	positive regulation of nucleocytoplasmic transport	0.6608
GO:0008654	phospholipid biosynthetic process	0.66091
GO:0034654	nucleobase-containing compound biosynthetic process	0.66093
GO:0033014	tetrapyrrole biosynthetic process	0.6613
GO:0016567	protein ubiquitination	0.66188
GO:0032459	regulation of protein oligomerization	0.66364
GO:0000338	protein deneddylation	0.664
GO:0030178	negative regulation of Wnt signaling pathway	0.66468
GO:0007348	regulation of syncytial blastoderm mitotic cell cycle	0.66488
GO:0030162	regulation of proteolysis	0.66505
GO:0006518	peptide metabolic process	0.6654
GO:1902806	regulation of cell cycle G1/S phase transition	0.66554
GO:2000045	regulation of G1/S transition of mitotic cell cycle	0.66554
GO:0035149	lumen formation; open tracheal system	0.66585
GO:0070271	protein complex biogenesis	0.66644
GO:1902914	regulation of protein polyubiquitination	0.66732
GO:1902916	positive regulation of protein polyubiquitination	0.66732
GO:0019439	aromatic compound catabolic process	0.66751
GO:0035160	maintenance of epithelial integrity; open tracheal system	0.66752
GO:0044249	cellular biosynthetic process	0.6678
GO:0035069	larval midgut histolysis	0.66801
GO:0002920	regulation of humoral immune response	0.66912
GO:0002759	regulation of antimicrobial humoral response	0.66912
GO:0031349	positive regulation of defense response	0.66919
GO:1901362	organic cyclic compound biosynthetic process	0.6693
GO:0051489	regulation of filopodium assembly	0.66995
GO:0009108	coenzyme biosynthetic process	0.67064
GO:0045494	photoreceptor cell maintenance	0.67085
GO:0006537	glutamate biosynthetic process	0.67089
GO:0043650	dicarboxylic acid biosynthetic process	0.67089
GO:0050673	epithelial cell proliferation	0.67266
GO:0008643	carbohydrate transport	0.67298
GO:0045839	negative regulation of mitotic nuclear division	0.67301
GO:0051784	negative regulation of nuclear division	0.67301
GO:0002121	inter-male aggressive behavior	0.67324
GO:0042595	behavioral response to starvation	0.67433
GO:0007464	R3/R4 cell fate commitment	0.67438
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.67503
GO:0030071	regulation of mitotic metaphase/anaphase transition	0.67503
GO:0045176	apical protein localization	0.67518
GO:0042992	negative regulation of transcription factor import into nucleus	0.67518
GO:0042994	cytoplasmic sequestering of transcription factor	0.67518
GO:2000242	negative regulation of reproductive process	0.67518
GO:0007097	nuclear migration	0.67536
GO:0007406	negative regulation of neuroblast proliferation	0.67574
GO:2000647	negative regulation of stem cell proliferation	0.67574
GO:2000178	negative regulation of neural precursor cell proliferation	0.67574
GO:2000671	regulation of motor neuron apoptotic process	0.67591
GO:2000672	negative regulation of motor neuron apoptotic process	0.67591
GO:0097049	motor neuron apoptotic process	0.67591
GO:1901658	glycosyl compound catabolic process	0.67891
GO:0030381	chorion-containing eggshell pattern formation	0.67917
GO:0007392	initiation of dorsal closure	0.6795
GO:0030011	maintenance of cell polarity	0.67979
GO:0031497	chromatin assembly	0.67986
GO:0009101	glycoprotein biosynthetic process	0.67992
GO:0051345	positive regulation of hydrolase activity	0.67997
GO:0030716	oocyte fate determination	0.68105
GO:0010565	regulation of cellular ketone metabolic process	0.6812
GO:0030048	actin filament-based movement	0.6818
GO:0007561	imaginal disc eversion	0.68234
GO:0046685	response to arsenic-containing substance	0.68234
GO:0016063	rhodopsin biosynthetic process	0.68253
GO:0046154	rhodopsin metabolic process	0.68253
GO:0006346	methylation-dependent chromatin silencing	0.6837
GO:0090308	regulation of methylation-dependent chromatin silencing	0.6837
GO:0090309	positive regulation of methylation-dependent chromatin silencing	0.6837
GO:0045676	regulation of R7 cell differentiation	0.68379
GO:0009058	biosynthetic process	0.68397
GO:0051726	regulation of cell cycle	0.68406
GO:0009583	detection of light stimulus	0.68441
GO:0046825	regulation of protein export from nucleus	0.68462
GO:1900182	positive regulation of protein localization to nucleus	0.68471
GO:0042307	positive regulation of protein import into nucleus	0.68471
GO:1904591	positive regulation of protein import	0.68471
GO:0034504	protein localization to nucleus	0.68591
GO:0050954	sensory perception of mechanical stimulus	0.68613
GO:0043087	regulation of GTPase activity	0.68616
GO:0032486	Rap protein signal transduction	0.6862
GO:0007608	sensory perception of smell	0.68637
GO:0006164	purine nucleotide biosynthetic process	0.68638
GO:0016053	organic acid biosynthetic process	0.68668
GO:0046394	carboxylic acid biosynthetic process	0.68668
GO:1903510	mucopolysaccharide metabolic process	0.68745
GO:0006633	fatty acid biosynthetic process	0.68769
GO:0051186	cofactor metabolic process	0.68789
GO:0015985	energy coupled proton transport; down electrochemical gradient	0.68819
GO:0015986	ATP synthesis coupled proton transport	0.68819
GO:0040018	positive regulation of multicellular organism growth	0.68837
GO:0051653	spindle localization	0.68866
GO:0051293	establishment of spindle localization	0.68866
GO:0006914	autophagy	0.6888
GO:0001763	morphogenesis of a branching structure	0.68882
GO:0061138	morphogenesis of a branching epithelium	0.68882
GO:0048754	branching morphogenesis of an epithelial tube	0.68882
GO:0060446	branching involved in open tracheal system development	0.68882
GO:0031060	regulation of histone methylation	0.68883
GO:0090304	nucleic acid metabolic process	0.68923
GO:0035315	hair cell differentiation	0.68954
GO:0035316	non-sensory hair organization	0.68954
GO:0035317	imaginal disc-derived wing hair organization	0.68954
GO:0006807	nitrogen compound metabolic process	0.68994
GO:0022618	ribonucleoprotein complex assembly	0.69015
GO:0051347	positive regulation of transferase activity	0.69027
GO:0033674	positive regulation of kinase activity	0.69027
GO:0030720	oocyte localization involved in germarium-derived egg chamber formation	0.69119
GO:0051168	nuclear export	0.69196
GO:0007426	tracheal outgrowth; open tracheal system	0.69278
GO:0034332	adherens junction organization	0.69278
GO:0001737	establishment of imaginal disc-derived wing hair orientation	0.69357
GO:0048140	male germ-line cyst encapsulation	0.69357
GO:0007538	primary sex determination	0.69357
GO:0035096	larval midgut cell programmed cell death	0.69392
GO:0006637	acyl-CoA metabolic process	0.69408
GO:0035383	thioester metabolic process	0.69408
GO:0044270	cellular nitrogen compound catabolic process	0.69464
GO:0031058	positive regulation of histone modification	0.69573
GO:0031331	positive regulation of cellular catabolic process	0.69599
GO:0006412	translation	0.69608
GO:0048598	embryonic morphogenesis	0.69631
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.69682
GO:0010467	gene expression	0.69723
GO:0006406	mRNA export from nucleus	0.6973
GO:0071427	mRNA-containing ribonucleoprotein complex export from nucleus	0.6973
GO:0050777	negative regulation of immune response	0.69824
GO:0007167	enzyme linked receptor protein signaling pathway	0.69846
GO:0042398	cellular modified amino acid biosynthetic process	0.69864
GO:0006986	response to unfolded protein	0.69897
GO:0034620	cellular response to unfolded protein	0.69897
GO:0072527	pyrimidine-containing compound metabolic process	0.7004
GO:0016319	mushroom body development	0.70231
GO:0006582	melanin metabolic process	0.70262
GO:0018130	heterocycle biosynthetic process	0.70271
GO:0002376	immune system process	0.70326
GO:0035277	spiracle morphogenesis; open tracheal system	0.70451
GO:0048566	embryonic digestive tract development	0.70451
GO:0044272	sulfur compound biosynthetic process	0.70457
GO:0016072	rRNA metabolic process	0.70492
GO:0022407	regulation of cell-cell adhesion	0.7054
GO:0045849	negative regulation of nurse cell apoptotic process	0.7054
GO:0046599	regulation of centriole replication	0.7054
GO:1904746	negative regulation of apoptotic process involved in development	0.7054
GO:1905880	negative regulation of oogenesis	0.7054
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	0.70574
GO:0034728	nucleosome organization	0.70627
GO:0031347	regulation of defense response	0.70649
GO:0046533	negative regulation of photoreceptor cell differentiation	0.70683
GO:0002253	activation of immune response	0.70703
GO:0002218	activation of innate immune response	0.70703
GO:0002757	immune response-activating signal transduction	0.70703
GO:0002758	innate immune response-activating signal transduction	0.70703
GO:0030968	endoplasmic reticulum unfolded protein response	0.70727
GO:0007414	axonal defasciculation	0.70729
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.7073
GO:0001666	response to hypoxia	0.70734
GO:0036293	response to decreased oxygen levels	0.70734
GO:0007460	R8 cell fate commitment	0.70754
GO:0008610	lipid biosynthetic process	0.70778
GO:0032102	negative regulation of response to external stimulus	0.70788
GO:0035001	dorsal trunk growth; open tracheal system	0.70793
GO:0010721	negative regulation of cell development	0.70803
GO:0019079	viral genome replication	0.70869
GO:0045069	regulation of viral genome replication	0.70869
GO:0008594	photoreceptor cell morphogenesis	0.70917
GO:0042493	response to drug	0.70917
GO:0034330	cell junction organization	0.70935
GO:0045216	cell-cell junction organization	0.70935
GO:0044093	positive regulation of molecular function	0.70986
GO:1901136	carbohydrate derivative catabolic process	0.71012
GO:0045595	regulation of cell differentiation	0.71034
GO:0051651	maintenance of location in cell	0.71043
GO:0045185	maintenance of protein location	0.71043
GO:0006084	acetyl-CoA metabolic process	0.71066
GO:0022600	digestive system process	0.71066
GO:0006793	phosphorus metabolic process	0.71092
GO:0007271	synaptic transmission; cholinergic	0.711
GO:0051174	regulation of phosphorus metabolic process	0.7122
GO:0019220	regulation of phosphate metabolic process	0.7122
GO:0050953	sensory perception of light stimulus	0.71232
GO:0006796	phosphate-containing compound metabolic process	0.7129
GO:0045476	nurse cell apoptotic process	0.7129
GO:1902742	apoptotic process involved in development	0.7129
GO:0048069	eye pigmentation	0.71401
GO:0010564	regulation of cell cycle process	0.71417
GO:0043408	regulation of MAPK cascade	0.71428
GO:0009165	nucleotide biosynthetic process	0.71432
GO:1901293	nucleoside phosphate biosynthetic process	0.71432
GO:0002784	regulation of antimicrobial peptide production	0.71456
GO:0002700	regulation of production of molecular mediator of immune response	0.71456
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.71515
GO:0015766	disaccharide transport	0.71546
GO:0015771	trehalose transport	0.71546
GO:0015772	oligosaccharide transport	0.71546
GO:0032272	negative regulation of protein polymerization	0.71592
GO:0043603	cellular amide metabolic process	0.71594
GO:0045475	locomotor rhythm	0.71641
GO:0006611	protein export from nucleus	0.71689
GO:0042558	pteridine-containing compound metabolic process	0.71714
GO:0007094	mitotic spindle assembly checkpoint	0.71739
GO:0031577	spindle checkpoint	0.71739
GO:0071173	spindle assembly checkpoint	0.71739
GO:0071174	mitotic spindle checkpoint	0.71739
GO:0046822	regulation of nucleocytoplasmic transport	0.71747
GO:0042176	regulation of protein catabolic process	0.71751
GO:0000209	protein polyubiquitination	0.71757
GO:0032103	positive regulation of response to external stimulus	0.71778
GO:0007049	cell cycle	0.71794
GO:0043623	cellular protein complex assembly	0.7184
GO:0007622	rhythmic behavior	0.71889
GO:0032447	protein urmylation	0.71959
GO:0001522	pseudouridine synthesis	0.71959
GO:0007009	plasma membrane organization	0.72002
GO:0035556	intracellular signal transduction	0.7203
GO:0016334	establishment or maintenance of polarity of follicular epithelium	0.72112
GO:0051304	chromosome separation	0.72119
GO:0006811	ion transport	0.72412
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	0.72413
GO:0007400	neuroblast fate determination	0.72448
GO:0014017	neuroblast fate commitment	0.72448
GO:0048583	regulation of response to stimulus	0.72481
GO:0060966	regulation of gene silencing by RNA	0.72505
GO:1902905	positive regulation of supramolecular fiber organization	0.72505
GO:0006026	aminoglycan catabolic process	0.72514
GO:0007164	establishment of tissue polarity	0.72576
GO:0001736	establishment of planar polarity	0.72576
GO:0048134	germ-line cyst formation	0.72623
GO:0097306	cellular response to alcohol	0.72702
GO:0045931	positive regulation of mitotic cell cycle	0.72743
GO:0035011	melanotic encapsulation of foreign target	0.72777
GO:0016070	RNA metabolic process	0.72808
GO:0045596	negative regulation of cell differentiation	0.72835
GO:0006461	protein complex assembly	0.72846
GO:0046662	regulation of oviposition	0.72876
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	0.72913
GO:0032874	positive regulation of stress-activated MAPK cascade	0.72913
GO:0014070	response to organic cyclic compound	0.72971
GO:0051235	maintenance of location	0.73031
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	0.73077
GO:0006493	protein O-linked glycosylation	0.73097
GO:0008045	motor neuron axon guidance	0.73129
GO:0045471	response to ethanol	0.73211
GO:0030308	negative regulation of cell growth	0.73218
GO:0031929	TOR signaling	0.73257
GO:0043401	steroid hormone mediated signaling pathway	0.7327
GO:0048545	response to steroid hormone	0.7327
GO:0071383	cellular response to steroid hormone stimulus	0.7327
GO:0043043	peptide biosynthetic process	0.73358
GO:0030713	ovarian follicle cell stalk formation	0.73482
GO:0006733	oxidoreduction coenzyme metabolic process	0.73586
GO:0072524	pyridine-containing compound metabolic process	0.73586
GO:0048512	circadian behavior	0.73615
GO:1905037	autophagosome organization	0.73619
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	0.73689
GO:1901185	negative regulation of ERBB signaling pathway	0.73689
GO:0008154	actin polymerization or depolymerization	0.73689
GO:0007253	cytoplasmic sequestering of NF-kappaB	0.73695
GO:0008588	release of cytoplasmic sequestered NF-kappaB	0.73695
GO:0032878	regulation of establishment or maintenance of cell polarity	0.73695
GO:0042345	regulation of NF-kappaB import into nucleus	0.73695
GO:0042346	positive regulation of NF-kappaB import into nucleus	0.73695
GO:0042347	negative regulation of NF-kappaB import into nucleus	0.73695
GO:0042348	NF-kappaB import into nucleus	0.73695
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	0.73695
GO:0060623	regulation of chromosome condensation	0.73695
GO:2000114	regulation of establishment of cell polarity	0.73695
GO:1905269	positive regulation of chromatin organization	0.73729
GO:1902903	regulation of supramolecular fiber organization	0.73774
GO:0007602	phototransduction	0.73822
GO:0046330	positive regulation of JNK cascade	0.7385
GO:0051258	protein polymerization	0.73952
GO:0006468	protein phosphorylation	0.7418
GO:0046580	negative regulation of Ras protein signal transduction	0.74234
GO:0051058	negative regulation of small GTPase mediated signal transduction	0.74234
GO:0007398	ectoderm development	0.74243
GO:0050962	detection of light stimulus involved in sensory perception	0.7432
GO:1901990	regulation of mitotic cell cycle phase transition	0.74391
GO:1901987	regulation of cell cycle phase transition	0.74391
GO:0048619	embryonic hindgut morphogenesis	0.74406
GO:0032507	maintenance of protein location in cell	0.74468
GO:0022617	extracellular matrix disassembly	0.74503
GO:0032989	cellular component morphogenesis	0.7452
GO:0031056	regulation of histone modification	0.74526
GO:0000070	mitotic sister chromatid segregation	0.74537
GO:0009056	catabolic process	0.74543
GO:0090307	mitotic spindle assembly	0.74544
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	0.74618
GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	0.74618
GO:0009743	response to carbohydrate	0.74669
GO:0097305	response to alcohol	0.74698
GO:1901576	organic substance biosynthetic process	0.74713
GO:0007629	flight behavior	0.74739
GO:1903320	regulation of protein modification by small protein conjugation or removal	0.74739
GO:0014706	striated muscle tissue development	0.74761
GO:0098542	defense response to other organism	0.74849
GO:0045840	positive regulation of mitotic nuclear division	0.74905
GO:0051785	positive regulation of nuclear division	0.74905
GO:0030336	negative regulation of cell migration	0.74942
GO:0051271	negative regulation of cellular component movement	0.74942
GO:2000146	negative regulation of cell motility	0.74942
GO:0031038	myosin II filament organization	0.75037
GO:0030838	positive regulation of actin filament polymerization	0.7508
GO:0043279	response to alkaloid	0.75113
GO:0045926	negative regulation of growth	0.75148
GO:0010002	cardioblast differentiation	0.75157
GO:0045752	positive regulation of Toll signaling pathway	0.7517
GO:0007319	negative regulation of oskar mRNA translation	0.75183
GO:0006812	cation transport	0.75226
GO:0008152	metabolic process	0.75238
GO:0060560	developmental growth involved in morphogenesis	0.75348
GO:0014902	myotube differentiation	0.75356
GO:0072375	medium-term memory	0.75377
GO:0009142	nucleoside triphosphate biosynthetic process	0.75427
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.75427
GO:0000245	spliceosomal complex assembly	0.75431
GO:0008333	endosome to lysosome transport	0.75433
GO:0042993	positive regulation of transcription factor import into nucleus	0.75519
GO:0000281	mitotic cytokinesis	0.75522
GO:0061723	glycophagy	0.75542
GO:0006949	syncytium formation	0.75562
GO:0000768	syncytium formation by plasma membrane fusion	0.75562
GO:0007520	myoblast fusion	0.75562
GO:0032006	regulation of TOR signaling	0.75596
GO:0010769	regulation of cell morphogenesis involved in differentiation	0.75607
GO:0006818	hydrogen transport	0.75669
GO:0015992	proton transport	0.75669
GO:0007354	zygotic determination of anterior/posterior axis; embryo	0.75695
GO:0072089	stem cell proliferation	0.7581
GO:2000027	regulation of organ morphogenesis	0.75842
GO:0051129	negative regulation of cellular component organization	0.75923
GO:0006720	isoprenoid metabolic process	0.7593
GO:1903828	negative regulation of cellular protein localization	0.75952
GO:0030155	regulation of cell adhesion	0.75963
GO:0035207	negative regulation of hemocyte proliferation	0.7598
GO:0022410	circadian sleep/wake cycle process	0.76044
GO:0045187	regulation of circadian sleep/wake cycle; sleep	0.76044
GO:0050802	circadian sleep/wake cycle; sleep	0.76044
GO:0060537	muscle tissue development	0.76047
GO:0009132	nucleoside diphosphate metabolic process	0.7613
GO:0048856	anatomical structure development	0.76199
GO:0009266	response to temperature stimulus	0.76262
GO:0046011	regulation of oskar mRNA translation	0.76281
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	0.76311
GO:1901184	regulation of ERBB signaling pathway	0.76311
GO:0061136	regulation of proteasomal protein catabolic process	0.76397
GO:0007096	regulation of exit from mitosis	0.7642
GO:0035206	regulation of hemocyte proliferation	0.76506
GO:0007184	SMAD protein import into nucleus	0.7652
GO:0007310	oocyte dorsal/ventral axis specification	0.76525
GO:0035166	post-embryonic hemopoiesis	0.76532
GO:0035167	larval lymph gland hemopoiesis	0.76532
GO:0006952	defense response	0.7658
GO:0009744	response to sucrose	0.76687
GO:0034285	response to disaccharide	0.76687
GO:0044282	small molecule catabolic process	0.76747
GO:0034641	cellular nitrogen compound metabolic process	0.76771
GO:0007396	suture of dorsal opening	0.76775
GO:0007441	anterior midgut (ectodermal) morphogenesis	0.76775
GO:0048557	embryonic digestive tract morphogenesis	0.76775
GO:0048611	embryonic ectodermal digestive tract development	0.76775
GO:0048613	embryonic ectodermal digestive tract morphogenesis	0.76775
GO:0048615	embryonic anterior midgut (ectodermal) morphogenesis	0.76775
GO:0090254	cell elongation involved in imaginal disc-derived wing morphogenesis	0.76775
GO:0071902	positive regulation of protein serine/threonine kinase activity	0.76776
GO:0005976	polysaccharide metabolic process	0.77072
GO:0044264	cellular polysaccharide metabolic process	0.77072
GO:1903036	positive regulation of response to wounding	0.77086
GO:0044091	membrane biogenesis	0.77105
GO:0045313	rhabdomere membrane biogenesis	0.77105
GO:0003013	circulatory system process	0.77124
GO:0003015	heart process	0.77124
GO:0030522	intracellular receptor signaling pathway	0.77232
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	0.7729
GO:1901186	positive regulation of ERBB signaling pathway	0.7729
GO:0050768	negative regulation of neurogenesis	0.77297
GO:0006739	NADP metabolic process	0.77308
GO:0019682	glyceraldehyde-3-phosphate metabolic process	0.77308
GO:0051156	glucose 6-phosphate metabolic process	0.77308
GO:0014904	myotube cell development	0.77372
GO:0048741	skeletal muscle fiber development	0.77372
GO:0006487	protein N-linked glycosylation	0.77454
GO:0007630	jump response	0.77499
GO:0070584	mitochondrion morphogenesis	0.77544
GO:0050975	sensory perception of touch	0.77631
GO:0009725	response to hormone	0.77668
GO:0008407	chaeta morphogenesis	0.77683
GO:0018991	oviposition	0.77822
GO:0046595	establishment of pole plasm mRNA localization	0.77837
GO:0010876	lipid localization	0.77851
GO:0009826	unidimensional cell growth	0.77852
GO:0010638	positive regulation of organelle organization	0.77875
GO:0006091	generation of precursor metabolites and energy	0.77877
GO:1901615	organic hydroxy compound metabolic process	0.78028
GO:1901137	carbohydrate derivative biosynthetic process	0.78032
