### Enriched GO terms for convergently expressed genes in leg samples
# GO.ID = GO term ID
# Term = GO term description
# GSEA = Gene set enrichment analysis p-value 
GO.ID	Term	GSEA
GO:1901615	organic hydroxy compound metabolic process	0.5573
GO:0035315	hair cell differentiation	0.5573
GO:0035316	non-sensory hair organization	0.5573
GO:0035317	imaginal disc-derived wing hair organization	0.5573
GO:0035010	encapsulation of foreign target	0.5573
GO:0046671	negative regulation of retinal cell programmed cell death	0.5575
GO:0046673	negative regulation of compound eye retinal cell programmed cell death	0.5575
GO:2001234	negative regulation of apoptotic signaling pathway	0.5575
GO:0016189	synaptic vesicle to endosome fusion	0.5577
GO:0099532	synaptic vesicle endosomal processing	0.5577
GO:0030261	chromosome condensation	0.5587
GO:0016242	negative regulation of macroautophagy	0.559
GO:0046847	filopodium assembly	0.5591
GO:0099536	synaptic signaling	0.5593
GO:0099537	trans-synaptic signaling	0.5593
GO:0098916	anterograde trans-synaptic signaling	0.5593
GO:0007268	chemical synaptic transmission	0.5593
GO:0045751	negative regulation of Toll signaling pathway	0.5603
GO:0022402	cell cycle process	0.5604
GO:0097193	intrinsic apoptotic signaling pathway	0.5611
GO:0033048	negative regulation of mitotic sister chromatid segregation	0.5611
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	0.5611
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	0.5611
GO:1905819	negative regulation of chromosome separation	0.5611
GO:2000816	negative regulation of mitotic sister chromatid separation	0.5611
GO:0009116	nucleoside metabolic process	0.5628
GO:0007221	positive regulation of transcription of Notch receptor target	0.5629
GO:0071363	cellular response to growth factor stimulus	0.563
GO:0090287	regulation of cellular response to growth factor stimulus	0.563
GO:0007485	imaginal disc-derived male genitalia development	0.5634
GO:0035112	genitalia morphogenesis	0.5634
GO:0009653	anatomical structure morphogenesis	0.5637
GO:0007447	imaginal disc pattern formation	0.5643
GO:0008587	imaginal disc-derived wing margin morphogenesis	0.5643
GO:0043901	negative regulation of multi-organism process	0.5643
GO:0051702	interaction with symbiont	0.5648
GO:0051851	modification by host of symbiont morphology or physiology	0.5648
GO:0044794	positive regulation by host of viral process	0.5648
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	0.5648
GO:0044788	modulation by host of viral process	0.5648
GO:0016243	regulation of autophagosome size	0.5648
GO:0002190	cap-independent translational initiation	0.5648
GO:0002192	IRES-dependent translational initiation	0.5648
GO:0044827	modulation by host of viral genome replication	0.5648
GO:0044829	positive regulation by host of viral genome replication	0.5648
GO:0032885	regulation of polysaccharide biosynthetic process	0.5648
GO:0010962	regulation of glucan biosynthetic process	0.5648
GO:0045725	positive regulation of glycogen biosynthetic process	0.5648
GO:0005979	regulation of glycogen biosynthetic process	0.5648
GO:0035821	modification of morphology or physiology of other organism	0.5648
GO:0075522	IRES-dependent viral translational initiation	0.5648
GO:0045070	positive regulation of viral genome replication	0.5648
GO:0019081	viral translation	0.5648
GO:0006476	protein deacetylation	0.5648
GO:0016575	histone deacetylation	0.5648
GO:0035601	protein deacylation	0.5648
GO:0098732	macromolecule deacylation	0.5648
GO:0051260	protein homooligomerization	0.5657
GO:0008652	cellular amino acid biosynthetic process	0.5674
GO:1901607	alpha-amino acid biosynthetic process	0.5674
GO:0034654	nucleobase-containing compound biosynthetic process	0.568
GO:1902807	negative regulation of cell cycle G1/S phase transition	0.5681
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	0.5681
GO:1900407	regulation of cellular response to oxidative stress	0.5682
GO:0031647	regulation of protein stability	0.5682
GO:0031334	positive regulation of protein complex assembly	0.5682
GO:0051240	positive regulation of multicellular organismal process	0.5689
GO:1905879	regulation of oogenesis	0.569
GO:0006611	protein export from nucleus	0.569
GO:0031589	cell-substrate adhesion	0.5691
GO:0046627	negative regulation of insulin receptor signaling pathway	0.5695
GO:1900077	negative regulation of cellular response to insulin stimulus	0.5695
GO:0045055	regulated exocytosis	0.5698
GO:2000377	regulation of reactive oxygen species metabolic process	0.5702
GO:0006721	terpenoid metabolic process	0.5709
GO:0051965	positive regulation of synapse assembly	0.571
GO:0006032	chitin catabolic process	0.5728
GO:0046348	amino sugar catabolic process	0.5728
GO:1901072	glucosamine-containing compound catabolic process	0.5728
GO:0006012	galactose metabolic process	0.5741
GO:0045433	male courtship behavior; veined wing generated song production	0.5741
GO:0042278	purine nucleoside metabolic process	0.5745
GO:0046128	purine ribonucleoside metabolic process	0.5745
GO:0015672	monovalent inorganic cation transport	0.5752
GO:0006749	glutathione metabolic process	0.5753
GO:0009165	nucleotide biosynthetic process	0.5762
GO:1901293	nucleoside phosphate biosynthetic process	0.5762
GO:0051050	positive regulation of transport	0.5771
GO:0008535	respiratory chain complex IV assembly	0.5771
GO:0034587	piRNA metabolic process	0.5774
GO:0007126	meiotic nuclear division	0.5786
GO:0006665	sphingolipid metabolic process	0.5788
GO:0022408	negative regulation of cell-cell adhesion	0.579
GO:0042594	response to starvation	0.5797
GO:0006820	anion transport	0.5803
GO:0031348	negative regulation of defense response	0.5809
GO:0043473	pigmentation	0.5818
GO:0007475	apposition of dorsal and ventral imaginal disc-derived wing surfaces	0.5823
GO:1902806	regulation of cell cycle G1/S phase transition	0.5826
GO:2000045	regulation of G1/S transition of mitotic cell cycle	0.5826
GO:0043052	thermotaxis	0.5833
GO:0045184	establishment of protein localization	0.5837
GO:0019318	hexose metabolic process	0.5838
GO:0005996	monosaccharide metabolic process	0.5838
GO:0072527	pyrimidine-containing compound metabolic process	0.5853
GO:0042051	compound eye photoreceptor development	0.5858
GO:0043486	histone exchange	0.5867
GO:0030203	glycosaminoglycan metabolic process	0.587
GO:0000270	peptidoglycan metabolic process	0.5872
GO:0006027	glycosaminoglycan catabolic process	0.5872
GO:0009253	peptidoglycan catabolic process	0.5872
GO:1900006	positive regulation of dendrite development	0.5881
GO:0006302	double-strand break repair	0.5883
GO:0090263	positive regulation of canonical Wnt signaling pathway	0.5887
GO:0016183	synaptic vesicle coating	0.5887
GO:0042742	defense response to bacterium	0.5899
GO:0001738	morphogenesis of a polarized epithelium	0.5907
GO:0048518	positive regulation of biological process	0.5918
GO:0006875	cellular metal ion homeostasis	0.5924
GO:0010941	regulation of cell death	0.5925
GO:0043085	positive regulation of catalytic activity	0.5929
GO:1902600	hydrogen ion transmembrane transport	0.5935
GO:0030855	epithelial cell differentiation	0.5938
GO:0002221	pattern recognition receptor signaling pathway	0.5945
GO:0002224	toll-like receptor signaling pathway	0.5945
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	0.5945
GO:0097190	apoptotic signaling pathway	0.5949
GO:0008360	regulation of cell shape	0.5952
GO:0061572	actin filament bundle organization	0.5973
GO:0046667	compound eye retinal cell programmed cell death	0.5983
GO:0043549	regulation of kinase activity	0.5986
GO:0035099	hemocyte migration	0.5987
GO:0051056	regulation of small GTPase mediated signal transduction	0.5994
GO:0046578	regulation of Ras protein signal transduction	0.5994
GO:0035626	juvenile hormone mediated signaling pathway	0.5996
GO:0010821	regulation of mitochondrion organization	0.5998
GO:0072553	terminal button organization	0.6002
GO:0032460	negative regulation of protein oligomerization	0.6003
GO:1903332	regulation of protein folding	0.6003
GO:1903334	positive regulation of protein folding	0.6003
GO:1903644	regulation of chaperone-mediated protein folding	0.6003
GO:1903646	positive regulation of chaperone-mediated protein folding	0.6003
GO:0031099	regeneration	0.6014
GO:0071711	basement membrane organization	0.6025
GO:0006901	vesicle coating	0.603
GO:0070848	response to growth factor	0.604
GO:0002011	morphogenesis of an epithelial sheet	0.6052
GO:0044767	single-organism developmental process	0.6053
GO:0043409	negative regulation of MAPK cascade	0.6055
GO:0048069	eye pigmentation	0.6056
GO:0008362	chitin-based embryonic cuticle biosynthetic process	0.6072
GO:0009267	cellular response to starvation	0.6076
GO:0060857	establishment of glial blood-brain barrier	0.6081
GO:0018130	heterocycle biosynthetic process	0.6083
GO:2000736	regulation of stem cell differentiation	0.6085
GO:0048699	generation of neurons	0.6086
GO:1901565	organonitrogen compound catabolic process	0.6091
GO:0007480	imaginal disc-derived leg morphogenesis	0.6094
GO:0007478	leg disc morphogenesis	0.6094
GO:0030307	positive regulation of cell growth	0.6095
GO:0003400	regulation of COPII vesicle coating	0.6113
GO:0048207	vesicle targeting; rough ER to cis-Golgi	0.6113
GO:0048208	COPII vesicle coating	0.6113
GO:0090113	regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis	0.6113
GO:0045981	positive regulation of nucleotide metabolic process	0.6117
GO:1900544	positive regulation of purine nucleotide metabolic process	0.6117
GO:0043434	response to peptide hormone	0.6128
GO:1901652	response to peptide	0.6128
GO:0035218	leg disc development	0.6128
GO:0035264	multicellular organism growth	0.6135
GO:0018108	peptidyl-tyrosine phosphorylation	0.6136
GO:0018212	peptidyl-tyrosine modification	0.6136
GO:0007167	enzyme linked receptor protein signaling pathway	0.615
GO:0051098	regulation of binding	0.6155
GO:0071900	regulation of protein serine/threonine kinase activity	0.6158
GO:0030717	karyosome formation	0.616
GO:0048522	positive regulation of cellular process	0.6164
GO:0045494	photoreceptor cell maintenance	0.6167
GO:0007602	phototransduction	0.6169
GO:0042659	regulation of cell fate specification	0.6169
GO:0000956	nuclear-transcribed mRNA catabolic process	0.6173
GO:0051649	establishment of localization in cell	0.6192
GO:0008592	regulation of Toll signaling pathway	0.6195
GO:0008298	intracellular mRNA localization	0.6203
GO:0097485	neuron projection guidance	0.6204
GO:0007294	germarium-derived oocyte fate determination	0.6207
GO:0045747	positive regulation of Notch signaling pathway	0.6209
GO:0051568	histone H3-K4 methylation	0.621
GO:0016197	endosomal transport	0.6215
GO:0007297	ovarian follicle cell migration	0.6215
GO:0045010	actin nucleation	0.6223
GO:0009100	glycoprotein metabolic process	0.6224
GO:0007031	peroxisome organization	0.6232
GO:0044264	cellular polysaccharide metabolic process	0.6243
GO:0005976	polysaccharide metabolic process	0.6243
GO:0048585	negative regulation of response to stimulus	0.625
GO:0006605	protein targeting	0.625
GO:0034614	cellular response to reactive oxygen species	0.6255
GO:0009896	positive regulation of catabolic process	0.6255
GO:1901606	alpha-amino acid catabolic process	0.6261
GO:1903034	regulation of response to wounding	0.6262
GO:0006629	lipid metabolic process	0.6265
GO:0099504	synaptic vesicle cycle	0.6268
GO:0033157	regulation of intracellular protein transport	0.6273
GO:0006813	potassium ion transport	0.6275
GO:0007264	small GTPase mediated signal transduction	0.6276
GO:0007338	single fertilization	0.6282
GO:0045069	regulation of viral genome replication	0.6289
GO:0019079	viral genome replication	0.6289
GO:0006891	intra-Golgi vesicle-mediated transport	0.629
GO:0007600	sensory perception	0.6291
GO:0036093	germ cell proliferation	0.6304
GO:0006898	receptor-mediated endocytosis	0.6306
GO:1903040	exon-exon junction complex assembly	0.6308
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	0.6317
GO:0007176	regulation of epidermal growth factor-activated receptor activity	0.6317
GO:0010469	regulation of receptor activity	0.6317
GO:2000272	negative regulation of receptor activity	0.6317
GO:0030422	production of siRNA involved in RNA interference	0.6318
GO:0031032	actomyosin structure organization	0.6319
GO:0016458	gene silencing	0.6347
GO:0048589	developmental growth	0.6348
GO:0048806	genitalia development	0.636
GO:0061061	muscle structure development	0.6362
GO:0030539	male genitalia development	0.6365
GO:0035126	post-embryonic genitalia morphogenesis	0.6365
GO:0007483	genital disc morphogenesis	0.6365
GO:0090598	male anatomical structure morphogenesis	0.6365
GO:0048805	imaginal disc-derived genitalia morphogenesis	0.6365
GO:0048808	male genitalia morphogenesis	0.6365
GO:0048190	wing disc dorsal/ventral pattern formation	0.6367
GO:2000021	regulation of ion homeostasis	0.637
GO:0007464	R3/R4 cell fate commitment	0.6378
GO:0098655	cation transmembrane transport	0.6389
GO:0016584	nucleosome positioning	0.6396
GO:0060811	intracellular mRNA localization involved in anterior/posterior axis specification	0.64
GO:0009719	response to endogenous stimulus	0.6402
GO:0007409	axonogenesis	0.6406
GO:0007165	signal transduction	0.6409
GO:0010646	regulation of cell communication	0.6411
GO:0023051	regulation of signaling	0.6411
GO:0007413	axonal fasciculation	0.6414
GO:0009636	response to toxic substance	0.643
GO:0003401	axis elongation	0.6431
GO:0046825	regulation of protein export from nucleus	0.6433
GO:0002252	immune effector process	0.6434
GO:0050848	regulation of calcium-mediated signaling	0.6437
GO:0048619	embryonic hindgut morphogenesis	0.6438
GO:0032502	developmental process	0.6443
GO:0048135	female germ-line cyst formation	0.6444
GO:1903829	positive regulation of cellular protein localization	0.6447
GO:0035039	male pronucleus assembly	0.6455
GO:0035041	sperm chromatin decondensation	0.6455
GO:0035092	sperm chromatin condensation	0.6455
GO:0008361	regulation of cell size	0.6462
GO:1901136	carbohydrate derivative catabolic process	0.6465
GO:0006109	regulation of carbohydrate metabolic process	0.6482
GO:0046154	rhodopsin metabolic process	0.6491
GO:0016063	rhodopsin biosynthetic process	0.6491
GO:0006073	cellular glucan metabolic process	0.6491
GO:0044042	glucan metabolic process	0.6491
GO:0006112	energy reserve metabolic process	0.6491
GO:0005977	glycogen metabolic process	0.6491
GO:0030718	germ-line stem cell population maintenance	0.6499
GO:0007289	spermatid nucleus differentiation	0.6504
GO:0055076	transition metal ion homeostasis	0.6505
GO:0008104	protein localization	0.6505
GO:0042462	eye photoreceptor cell development	0.6511
GO:0048666	neuron development	0.6522
GO:0050877	neurological system process	0.6523
GO:0061525	hindgut development	0.6523
GO:0007442	hindgut morphogenesis	0.6523
GO:0006869	lipid transport	0.6525
GO:0099643	signal release from synapse	0.6527
GO:0007269	neurotransmitter secretion	0.6527
GO:0030837	negative regulation of actin filament polymerization	0.6533
GO:0051489	regulation of filopodium assembly	0.6547
GO:0032350	regulation of hormone metabolic process	0.6549
GO:1905954	positive regulation of lipid localization	0.6552
GO:0045116	protein neddylation	0.6564
GO:0019233	sensory perception of pain	0.6567
GO:0046528	imaginal disc fusion	0.6567
GO:0046529	imaginal disc fusion; thorax closure	0.6567
GO:0008544	epidermis development	0.6568
GO:0030317	flagellated sperm motility	0.6575
GO:0097722	sperm motility	0.6575
GO:0008039	synaptic target recognition	0.6585
GO:0055001	muscle cell development	0.6586
GO:0007318	pole plasm protein localization	0.6598
GO:0000271	polysaccharide biosynthetic process	0.6615
GO:0033692	cellular polysaccharide biosynthetic process	0.6615
GO:0061085	regulation of histone H3-K27 methylation	0.6625
GO:0070734	histone H3-K27 methylation	0.6625
GO:0001709	cell fate determination	0.6638
GO:0006996	organelle organization	0.6639
GO:0061343	cell adhesion involved in heart morphogenesis	0.6642
GO:0050775	positive regulation of dendrite morphogenesis	0.6649
GO:0003008	system process	0.6667
GO:0048814	regulation of dendrite morphogenesis	0.6678
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.6679
GO:0050773	regulation of dendrite development	0.6681
GO:0051053	negative regulation of DNA metabolic process	0.6686
GO:0022618	ribonucleoprotein complex assembly	0.6688
GO:0009617	response to bacterium	0.6692
GO:0071375	cellular response to peptide hormone stimulus	0.6694
GO:1901653	cellular response to peptide	0.6694
GO:0051225	spindle assembly	0.6708
GO:0045466	R7 cell differentiation	0.6719
GO:0035332	positive regulation of hippo signaling	0.6727
GO:0006582	melanin metabolic process	0.673
GO:0033365	protein localization to organelle	0.6734
GO:0031398	positive regulation of protein ubiquitination	0.6734
GO:0035074	pupation	0.6734
GO:0035296	regulation of tube diameter	0.6739
GO:0000245	spliceosomal complex assembly	0.6755
GO:0000209	protein polyubiquitination	0.6757
GO:0007032	endosome organization	0.6758
GO:0010508	positive regulation of autophagy	0.6762
GO:0030716	oocyte fate determination	0.6768
GO:0070925	organelle assembly	0.6768
GO:0006643	membrane lipid metabolic process	0.677
GO:0001764	neuron migration	0.6771
GO:0001101	response to acid chemical	0.6772
GO:1900425	negative regulation of defense response to bacterium	0.6776
GO:0043405	regulation of MAP kinase activity	0.6778
GO:0061327	anterior Malpighian tubule development	0.6789
GO:0034655	nucleobase-containing compound catabolic process	0.6792
GO:0035210	prepupal development	0.6794
GO:0015698	inorganic anion transport	0.6795
GO:0044550	secondary metabolite biosynthetic process	0.6806
GO:0072384	organelle transport along microtubule	0.6813
GO:0035290	trunk segmentation	0.6827
GO:0007549	dosage compensation	0.683
GO:0050801	ion homeostasis	0.6832
GO:0071417	cellular response to organonitrogen compound	0.6832
GO:0021782	glial cell development	0.6836
GO:0006726	eye pigment biosynthetic process	0.6837
GO:0043474	pigment metabolic process involved in pigmentation	0.6837
GO:0042441	eye pigment metabolic process	0.6837
GO:0043324	pigment metabolic process involved in developmental pigmentation	0.6837
GO:1903827	regulation of cellular protein localization	0.6862
GO:0007441	anterior midgut (ectodermal) morphogenesis	0.6863
GO:0048557	embryonic digestive tract morphogenesis	0.6863
GO:0048611	embryonic ectodermal digestive tract development	0.6863
GO:0048613	embryonic ectodermal digestive tract morphogenesis	0.6863
GO:0048615	embryonic anterior midgut (ectodermal) morphogenesis	0.6863
GO:0045880	positive regulation of smoothened signaling pathway	0.6878
GO:0048803	imaginal disc-derived male genitalia morphogenesis	0.6881
GO:0036211	protein modification process	0.6882
GO:0006464	cellular protein modification process	0.6882
GO:0048846	axon extension involved in axon guidance	0.6884
GO:1902284	neuron projection extension involved in neuron projection guidance	0.6884
GO:0045187	regulation of circadian sleep/wake cycle; sleep	0.6885
GO:0050802	circadian sleep/wake cycle; sleep	0.6885
GO:0022410	circadian sleep/wake cycle process	0.6885
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	0.6886
GO:0006356	regulation of transcription from RNA polymerase I promoter	0.6892
GO:0045943	positive regulation of transcription from RNA polymerase I promoter	0.6892
GO:0010259	multicellular organism aging	0.6899
GO:0071260	cellular response to mechanical stimulus	0.6909
GO:0046959	habituation	0.6917
GO:0045071	negative regulation of viral genome replication	0.6918
GO:0048525	negative regulation of viral process	0.6918
GO:1903901	negative regulation of viral life cycle	0.6918
GO:0006888	ER to Golgi vesicle-mediated transport	0.692
GO:0000724	double-strand break repair via homologous recombination	0.6925
GO:0000725	recombinational repair	0.6925
GO:0042063	gliogenesis	0.6945
GO:0051239	regulation of multicellular organismal process	0.6947
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0.695
GO:0010565	regulation of cellular ketone metabolic process	0.6958
GO:0061077	chaperone-mediated protein folding	0.6958
GO:0050830	defense response to Gram-positive bacterium	0.6964
GO:0007414	axonal defasciculation	0.697
GO:0048871	multicellular organismal homeostasis	0.6974
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	0.6988
GO:0008315	meiotic G2/MI transition	0.6998
GO:0044771	meiotic cell cycle phase transition	0.6998
GO:0002164	larval development	0.7001
GO:0008364	pupal chitin-based cuticle development	0.7001
GO:0031400	negative regulation of protein modification process	0.7008
GO:0007154	cell communication	0.701
GO:0042074	cell migration involved in gastrulation	0.7026
GO:0061245	establishment or maintenance of bipolar cell polarity	0.7027
GO:0035088	establishment or maintenance of apical/basal cell polarity	0.7027
GO:0007026	negative regulation of microtubule depolymerization	0.7028
GO:0044270	cellular nitrogen compound catabolic process	0.7029
GO:0006720	isoprenoid metabolic process	0.7042
GO:0019752	carboxylic acid metabolic process	0.7055
GO:0044723	single-organism carbohydrate metabolic process	0.7055
GO:0007568	aging	0.7065
GO:0048856	anatomical structure development	0.7067
GO:0060537	muscle tissue development	0.7071
GO:0048878	chemical homeostasis	0.7081
GO:0045926	negative regulation of growth	0.7085
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0.7091
GO:0009127	purine nucleoside monophosphate biosynthetic process	0.7091
GO:0007465	R7 cell fate commitment	0.7094
GO:0051186	cofactor metabolic process	0.7095
GO:0034605	cellular response to heat	0.7099
GO:0019439	aromatic compound catabolic process	0.7102
GO:0007049	cell cycle	0.7104
GO:0001895	retina homeostasis	0.7108
GO:0016050	vesicle organization	0.7111
GO:0006886	intracellular protein transport	0.7112
GO:0000723	telomere maintenance	0.7112
GO:0032200	telomere organization	0.7112
GO:1901185	negative regulation of ERBB signaling pathway	0.7113
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	0.7113
GO:0035337	fatty-acyl-CoA metabolic process	0.7116
GO:0046949	fatty-acyl-CoA biosynthetic process	0.7116
GO:0035214	eye-antennal disc development	0.7121
GO:0033044	regulation of chromosome organization	0.7123
GO:0000278	mitotic cell cycle	0.7127
GO:0040029	regulation of gene expression; epigenetic	0.7146
GO:0046939	nucleotide phosphorylation	0.7153
GO:0006165	nucleoside diphosphate phosphorylation	0.7153
GO:1990542	mitochondrial transmembrane transport	0.7154
GO:0033993	response to lipid	0.7157
GO:0036314	response to sterol	0.7157
GO:0035075	response to ecdysone	0.7157
GO:0010796	regulation of multivesicular body size	0.7157
GO:0060147	regulation of posttranscriptional gene silencing	0.7157
GO:0072375	medium-term memory	0.716
GO:0099531	presynaptic process involved in chemical synaptic transmission	0.7163
GO:1901184	regulation of ERBB signaling pathway	0.7169
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	0.7169
GO:0046700	heterocycle catabolic process	0.7173
GO:0031644	regulation of neurological system process	0.7177
GO:0090328	regulation of olfactory learning	0.7177
GO:0016246	RNA interference	0.7178
GO:0009408	response to heat	0.7184
GO:0009119	ribonucleoside metabolic process	0.7187
GO:0042745	circadian sleep/wake cycle	0.7196
GO:0042749	regulation of circadian sleep/wake cycle	0.7196
GO:0006900	membrane budding	0.721
GO:0010528	regulation of transposition	0.7212
GO:0010529	negative regulation of transposition	0.7212
GO:0032196	transposition	0.7212
GO:0071907	determination of digestive tract left/right asymmetry	0.7213
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	0.7213
GO:0035222	wing disc pattern formation	0.7224
GO:0048137	spermatocyte division	0.7227
GO:0006323	DNA packaging	0.7234
GO:0001700	embryonic development via the syncytial blastoderm	0.7236
GO:0008340	determination of adult lifespan	0.7237
GO:0031123	RNA 3'-end processing	0.7238
GO:0046329	negative regulation of JNK cascade	0.724
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	0.724
GO:0032873	negative regulation of stress-activated MAPK cascade	0.724
GO:0042306	regulation of protein import into nucleus	0.7251
GO:1904589	regulation of protein import	0.7251
GO:1903533	regulation of protein targeting	0.7251
GO:1900180	regulation of protein localization to nucleus	0.7251
GO:0035065	regulation of histone acetylation	0.7252
GO:1901983	regulation of protein acetylation	0.7252
GO:2000756	regulation of peptidyl-lysine acetylation	0.7252
GO:0008586	imaginal disc-derived wing vein morphogenesis	0.7261
GO:0070417	cellular response to cold	0.7263
GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.7263
GO:2001269	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.7263
GO:0007299	ovarian follicle cell-cell adhesion	0.7264
GO:0050954	sensory perception of mechanical stimulus	0.7274
GO:0007377	germ-band extension	0.7277
GO:0007516	hemocyte development	0.7277
GO:0043248	proteasome assembly	0.7287
GO:0033206	meiotic cytokinesis	0.729
GO:0034401	chromatin organization involved in regulation of transcription	0.7292
GO:0070868	heterochromatin organization involved in chromatin silencing	0.7292
GO:0090501	RNA phosphodiester bond hydrolysis	0.7292
GO:0097549	chromatin organization involved in negative regulation of transcription	0.7292
GO:0045785	positive regulation of cell adhesion	0.7295
GO:0071407	cellular response to organic cyclic compound	0.7296
GO:0034501	protein localization to kinetochore	0.7299
GO:0071459	protein localization to chromosome; centromeric region	0.7299
GO:0007249	I-kappaB kinase/NF-kappaB signaling	0.73
GO:0006613	cotranslational protein targeting to membrane	0.7302
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	0.7302
GO:0000902	cell morphogenesis	0.7304
GO:0010563	negative regulation of phosphorus metabolic process	0.7321
GO:0045936	negative regulation of phosphate metabolic process	0.7321
GO:0045467	R7 cell development	0.7328
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0.7328
GO:1905269	positive regulation of chromatin organization	0.7329
GO:0000338	protein deneddylation	0.7332
GO:0007319	negative regulation of oskar mRNA translation	0.7334
GO:0006631	fatty acid metabolic process	0.7335
GO:0006997	nucleus organization	0.734
GO:0035073	pupariation	0.7342
GO:0008045	motor neuron axon guidance	0.7342
GO:0040013	negative regulation of locomotion	0.7344
GO:0051960	regulation of nervous system development	0.7348
GO:0044763	single-organism cellular process	0.7352
GO:0035234	ectopic germ cell programmed cell death	0.7361
GO:0009790	embryo development	0.7363
GO:1901361	organic cyclic compound catabolic process	0.7369
GO:0048546	digestive tract morphogenesis	0.7373
GO:0019748	secondary metabolic process	0.7374
GO:0034502	protein localization to chromosome	0.7377
GO:0007275	multicellular organism development	0.7378
GO:0023052	signaling	0.7378
GO:0044700	single organism signaling	0.7378
GO:0035196	production of miRNAs involved in gene silencing by miRNA	0.7378
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	0.7387
GO:0007265	Ras protein signal transduction	0.739
GO:0035094	response to nicotine	0.7392
GO:0006536	glutamate metabolic process	0.7392
GO:0009744	response to sucrose	0.7393
GO:0034285	response to disaccharide	0.7393
GO:0050896	response to stimulus	0.7397
GO:0032990	cell part morphogenesis	0.7409
GO:0008152	metabolic process	0.7411
GO:0051345	positive regulation of hydrolase activity	0.7417
GO:0090066	regulation of anatomical structure size	0.7421
GO:0045450	bicoid mRNA localization	0.7421
GO:0051048	negative regulation of secretion	0.7423
GO:0043508	negative regulation of JUN kinase activity	0.7423
GO:0001505	regulation of neurotransmitter levels	0.7431
GO:0006836	neurotransmitter transport	0.7431
GO:0045297	post-mating behavior	0.7435
GO:0042558	pteridine-containing compound metabolic process	0.7437
GO:0002253	activation of immune response	0.7438
GO:0002218	activation of innate immune response	0.7438
GO:0002757	immune response-activating signal transduction	0.7438
GO:0002758	innate immune response-activating signal transduction	0.7438
GO:0071495	cellular response to endogenous stimulus	0.7447
GO:0032459	regulation of protein oligomerization	0.7449
GO:0035195	gene silencing by miRNA	0.7449
GO:0001504	neurotransmitter uptake	0.745
GO:0046956	positive phototaxis	0.745
GO:0052128	positive energy taxis	0.745
GO:0071229	cellular response to acid chemical	0.7453
GO:0071230	cellular response to amino acid stimulus	0.7453
GO:0043200	response to amino acid	0.7453
GO:0009968	negative regulation of signal transduction	0.7473
GO:0007094	mitotic spindle assembly checkpoint	0.7483
GO:0031577	spindle checkpoint	0.7483
GO:0071173	spindle assembly checkpoint	0.7483
GO:0071174	mitotic spindle checkpoint	0.7483
GO:0044743	protein transmembrane import into intracellular organelle	0.7491
GO:0060560	developmental growth involved in morphogenesis	0.7495
GO:0048132	female germ-line stem cell asymmetric division	0.75
GO:0098728	germline stem cell asymmetric division	0.75
GO:0044057	regulation of system process	0.7502
GO:0007280	pole cell migration	0.7503
GO:0030723	ovarian fusome organization	0.7505
GO:0007507	heart development	0.7505
GO:0072359	circulatory system development	0.7505
GO:0016203	muscle attachment	0.7509
GO:0055092	sterol homeostasis	0.7519
GO:0051058	negative regulation of small GTPase mediated signal transduction	0.7543
GO:0046580	negative regulation of Ras protein signal transduction	0.7543
GO:0009057	macromolecule catabolic process	0.7543
GO:0010608	posttranscriptional regulation of gene expression	0.7544
GO:0010884	positive regulation of lipid storage	0.7548
GO:0009108	coenzyme biosynthetic process	0.7549
GO:0010591	regulation of lamellipodium assembly	0.7549
GO:1902743	regulation of lamellipodium organization	0.7549
GO:0001708	cell fate specification	0.7551
GO:0009156	ribonucleoside monophosphate biosynthetic process	0.7554
GO:0015031	protein transport	0.7556
GO:0071702	organic substance transport	0.7572
GO:0043903	regulation of symbiosis; encompassing mutualism through parasitism	0.7576
GO:0006694	steroid biosynthetic process	0.7588
GO:0007143	female meiotic division	0.7598
GO:0043067	regulation of programmed cell death	0.7618
GO:0030150	protein import into mitochondrial matrix	0.7618
GO:0090132	epithelium migration	0.7624
GO:0010631	epithelial cell migration	0.7624
GO:0006979	response to oxidative stress	0.7625
